,Position,Track.Name,Artist,Streams,URL,Date,Region
4146,9,Let You Down,NF,109745,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,1/9/2018,ca
4147,10,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,107151,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,1/9/2018,ca
4148,11,Wolves,Selena Gomez,103867,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,1/9/2018,ca
4149,12,Silence,Marshmello,103177,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,1/9/2018,ca
4150,13,New Rules,Dua Lipa,101260,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,1/9/2018,ca
4151,14,Ric Flair Drip (& Metro Boomin),Offset,92415,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,1/9/2018,ca
4152,15,I Fall Apart,Post Malone,92127,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,1/9/2018,ca
4153,16,Perfect,Ed Sheeran,90225,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,1/9/2018,ca
4154,17,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,87505,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,1/9/2018,ca
4155,18,Filthy,Justin Timberlake,86744,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,1/9/2018,ca
4156,19,What Lovers Do (feat. SZA),Maroon 5,85672,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,1/9/2018,ca
4157,20,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,84247,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,1/9/2018,ca
4158,21,Codeine Dreaming (feat. Lil Wayne),Kodak Black,83574,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J,1/9/2018,ca
4159,22,Gucci Gang,Lil Pump,80531,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,1/9/2018,ca
4160,23,Too Good At Goodbyes,Sam Smith,76795,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,1/9/2018,ca
4161,24,XO TOUR Llif3,Lil Uzi Vert,72805,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,1/9/2018,ca
4162,25,MotorSport,Migos,72776,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q,1/9/2018,ca
4163,26,HUMBLE.,Kendrick Lamar,71438,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,1/9/2018,ca
4164,27,Unforgettable,French Montana,70980,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,1/9/2018,ca
4165,28,Bank Account,21 Savage,70690,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,1/9/2018,ca
4166,29,Congratulations,Post Malone,69210,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,1/9/2018,ca
4167,30,I Miss You (feat. Julia Michaels),Clean Bandit,69049,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,1/9/2018,ca
4168,31,LOVE. FEAT. ZACARI.,Kendrick Lamar,68895,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,1/9/2018,ca
4169,32,How Long,Charlie Puth,68650,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,1/9/2018,ca
4170,33,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,67407,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV,1/9/2018,ca
4171,34,Plain Jane,A$AP Ferg,67297,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,1/9/2018,ca
4172,35,Candy Paint,Post Malone,66929,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,1/9/2018,ca
4173,36,Never Be the Same,Camila Cabello,65137,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5,1/9/2018,ca
4174,37,Thunder,Imagine Dragons,64441,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,1/9/2018,ca
4175,38,Real Friends,Camila Cabello,64129,https://open.spotify.com/track/4V6MRo0CEAC9MwAm7dkPuL,1/9/2018,ca
4176,39,Shape of You,Ed Sheeran,62895,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,1/9/2018,ca
4177,40,Betrayed,Lil Xan,61784,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG,1/9/2018,ca
4178,41,Young Dumb & Broke,Khalid,61609,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,1/9/2018,ca
4179,42,1-800-273-8255,Logic,61040,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,1/9/2018,ca
4180,43,Bodak Yellow,Cardi B,60774,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM,1/9/2018,ca
4181,44,Tip Toe (feat. French Montana),Jason Derulo,60338,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6,1/9/2018,ca
4182,45,So Far Away,Martin Garrix,60073,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM,1/9/2018,ca
4183,46,Pick It Up (feat. A$AP Rocky),Famous Dex,59890,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd,1/9/2018,ca
4184,47,Stir Fry,Migos,58848,https://open.spotify.com/track/4fndbjoz1qJyK6JcLdKfzm,1/9/2018,ca
4185,48,Dusk Till Dawn - Radio Edit,ZAYN,56382,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,1/9/2018,ca
4186,49,Butterfly Effect,Travis Scott,55739,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,1/9/2018,ca
4187,50,I Get The Bag (feat. Migos),Gucci Mane,54292,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0,1/9/2018,ca
4188,51,Wanted You (feat. Lil Uzi Vert),NAV,54127,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1,1/9/2018,ca
4189,52,Tell Me You Love Me,Demi Lovato,53488,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj,1/9/2018,ca
4190,53,Sober,G-Eazy,52463,https://open.spotify.com/track/3qk4wRMDlaeagZGjSYbsOV,1/9/2018,ca
4191,54,IDGAF,Dua Lipa,52416,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,1/9/2018,ca
4192,55,Saint,Huncho Jack,51474,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe,1/9/2018,ca
4193,56,Feel It Still,Portugal. The Man,50654,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,1/9/2018,ca
4194,57,End Game,Taylor Swift,49758,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX,1/9/2018,ca
4195,58,For You (Fifty Shades Freed),Liam Payne,49045,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,1/9/2018,ca
4196,59,All Falls Down,Alan Walker,48658,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb,1/9/2018,ca
4197,60,Ghostface Killers,21 Savage,48300,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub,1/9/2018,ca
4198,61,Despacito - Remix,Luis Fonsi,46688,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,1/9/2018,ca
4199,62,Sorry Not Sorry,Demi Lovato,45648,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,1/9/2018,ca
4200,63,Nowadays (feat. Landon Cube),Lil Skies,44596,https://open.spotify.com/track/689uBlyIufk2LUhAwjny4w,1/9/2018,ca
4201,64,Designer,Lil Pump,44011,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt,1/9/2018,ca
4202,65,Bad At Love,Halsey,43635,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl,1/9/2018,ca
4203,66,goosebumps,Travis Scott,43431,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,1/9/2018,ca
4204,67,Attention,Charlie Puth,42453,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,1/9/2018,ca
4205,68,Location,Khalid,41852,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,1/9/2018,ca
4206,69,Mi Gente,J Balvin,41520,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,1/9/2018,ca
4207,70,Believer,Imagine Dragons,41429,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,1/9/2018,ca
4208,71,Echame La Culpa,Luis Fonsi,41185,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,1/9/2018,ca
4209,72,Stargazing,Kygo,41155,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,1/9/2018,ca
4210,73,Body Like A Back Road,Sam Hunt,40799,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,1/9/2018,ca
4211,74,Sky Walker,Miguel,40248,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf,1/9/2018,ca
4212,75,Jocelyn Flores,XXXTENTACION,40090,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,1/9/2018,ca
4213,76,Wait,Maroon 5,40040,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59,1/9/2018,ca
4214,77,Better Days,Hedley,39757,https://open.spotify.com/track/5Kelvlf6aU6is8muBjaZ4S,1/9/2018,ca
4215,78,Slippery (feat. Gucci Mane),Migos,39278,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE,1/9/2018,ca
4216,79,Fuck Love (feat. Trippie Redd),XXXTENTACION,38411,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,1/9/2018,ca
4217,80,Slow Hands,Niall Horan,38212,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J,1/9/2018,ca
4218,81,Strip That Down,Liam Payne,38073,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,1/9/2018,ca
4219,82,Go Flex,Post Malone,37876,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,1/9/2018,ca
4220,83,Plain Jane REMIX,A$AP Ferg,37729,https://open.spotify.com/track/2YzmfPLqUx5CJOaw5ThsBV,1/9/2018,ca
4221,84,DNA.,Kendrick Lamar,37262,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,1/9/2018,ca
4222,85,Dubai Shit,Huncho Jack,37234,https://open.spotify.com/track/6urLjX35oXXRYtcH1b3dCh,1/9/2018,ca
4223,86,Danger (with Migos & Marshmello),Migos,36793,https://open.spotify.com/track/0nhVrTiCGiGRCoZOJiWzm1,1/9/2018,ca
4224,87,I Like Me Better,Lauv,36133,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,1/9/2018,ca
4225,88,GUMMO,6ix9ine,36122,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1,1/9/2018,ca
4226,89,Man's Not Hot,Big Shaq,35688,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,1/9/2018,ca
4227,90,Take Back Home Girl (Feat. Tori Kelly),Chris Lane,35598,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN,1/9/2018,ca
4228,91,Sucker for You,Matt Terry,35180,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z,1/9/2018,ca
4229,92,New Freezer (feat. Kendrick Lamar),Rich The Kid,34985,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA,1/9/2018,ca
4230,93,Say You Won't Let Go,James Arthur,34918,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,1/9/2018,ca
4231,94,Roll In Peace (feat. XXXTENTACION),Kodak Black,34757,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI,1/9/2018,ca
4232,95,The Weekend - Funk Wav Remix,SZA,34742,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt,1/9/2018,ca
4233,96,Bali (feat. Nav),88GLAM,34356,https://open.spotify.com/track/3OJq3VFyNrU0INcTwPyjbD,1/9/2018,ca
4234,97,Redbone,Childish Gambino,34039,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,1/9/2018,ca
4235,98,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,33443,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI,1/9/2018,ca
4236,99,Die For You,The Weeknd,33370,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,1/9/2018,ca
4237,100,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,33288,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,1/9/2018,ca
4238,101,There's Nothing Holdin' Me Back,Shawn Mendes,32987,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,1/9/2018,ca
4239,102,Rubbin Off The Paint,YBN Nahmir,32740,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj,1/9/2018,ca
4240,103,Signs,Drake,32670,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO,1/9/2018,ca
4241,104,Mask Off,Future,32366,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,1/9/2018,ca
4242,105,Something Just Like This,The Chainsmokers,32246,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,1/9/2018,ca
4243,106,Go Legend (& Metro Boomin),Big Sean,32163,https://open.spotify.com/track/3wAI7MIQtTgwcRmwchPZBc,1/9/2018,ca
4244,107,Galway Girl,Ed Sheeran,32079,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,1/9/2018,ca
4245,108,I'm the One,DJ Khaled,32022,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,1/9/2018,ca
4246,109,Get It Right (feat. MØ),Diplo,31968,https://open.spotify.com/track/68m6iwhKElLTBaGRG1LLwE,1/9/2018,ca
4247,110,White Iverson,Post Malone,31864,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,1/9/2018,ca
4248,111,Ice Tray,Quality Control,31802,https://open.spotify.com/track/3wdfLVUhmX64lIyWIIEW8s,1/9/2018,ca
4249,112,New,Daya,31170,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK,1/9/2018,ca
4250,113,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,31137,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc,1/9/2018,ca
4251,114,Lonely Together (feat. Rita Ora),Avicii,30646,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,1/9/2018,ca
4252,115,Issues,Julia Michaels,30451,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0,1/9/2018,ca
4253,116,It Ain't Me (with Selena Gomez),Kygo,30210,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,1/9/2018,ca
4254,117,Passionfruit,Drake,30022,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,1/9/2018,ca
4255,118,More Than You Know,Axwell /\ Ingrosso,29838,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44,1/9/2018,ca
4256,119,Wild Thoughts,DJ Khaled,29615,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,1/9/2018,ca
4257,120,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",Meek Mill,29516,https://open.spotify.com/track/3i1B1PnsfnOQPGVIzhf1lr,1/9/2018,ca
4258,121,Glorious (feat. Skylar Grey),Macklemore,29368,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE,1/9/2018,ca
4259,122,Stay,Zedd,29077,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo,1/9/2018,ca
4260,123,Bad and Boujee (feat. Lil Uzi Vert),Migos,28950,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,1/9/2018,ca
4261,124,What About Us,P!nk,28793,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb,1/9/2018,ca
4262,125,Rake It Up,Yo Gotti,28496,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY,1/9/2018,ca
4263,126,Anywhere,Rita Ora,28179,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,1/9/2018,ca
4264,127,Naked,James Arthur,28163,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl,1/9/2018,ca
4265,128,Look What You Made Me Do,Taylor Swift,28137,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc,1/9/2018,ca
4266,129,Walk On Water (feat. Beyoncé),Eminem,28067,https://open.spotify.com/track/5PIBgH1cUFwu5IiUk9tnN9,1/9/2018,ca
4267,130,...Ready For It?,Taylor Swift,28064,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5,1/9/2018,ca
4268,131,That's What I Like,Bruno Mars,27981,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,1/9/2018,ca
4269,132,Live Up To My Name,Baka Not Nice,27816,https://open.spotify.com/track/61mnlyQlnPuq1GEX0LxIWh,1/9/2018,ca
4270,133,Bring It Back (with Drake & Mike WiLL Made-It),Trouble,27753,https://open.spotify.com/track/6wQlT5VQU5eM4NYBIJ6wO5,1/9/2018,ca
4271,134,Shooters,Tory Lanez,27731,https://open.spotify.com/track/3WNx4pJLzQgYapuBWS4mUG,1/9/2018,ca
4272,135,Magnolia,Playboi Carti,27502,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,1/9/2018,ca
4273,136,Collide,Rachel Platten,27470,https://open.spotify.com/track/2RZvxgQsFR1mUcwFZpsav9,1/9/2018,ca
4274,137,What Ifs,Kane Brown,27380,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W,1/9/2018,ca
4275,138,One Dance,Drake,27314,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,1/9/2018,ca
4276,139,Friends (with BloodPop®),Justin Bieber,27284,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,1/9/2018,ca
4277,140,Relationship (feat. Future),Young Thug,27182,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg,1/9/2018,ca
4278,141,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,26964,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,1/9/2018,ca
4279,142,Black & Chinese,Huncho Jack,26934,https://open.spotify.com/track/628Ueb4sRiXApObhcU9iPU,1/9/2018,ca
4280,143,Oh Child,Robin Schulz,26849,https://open.spotify.com/track/77VLYTyrdlHEWcjhjQoXlz,1/9/2018,ca
4281,144,Starboy,The Weeknd,26682,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,1/9/2018,ca
4282,145,Delicate,Taylor Swift,26649,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf,1/9/2018,ca
4283,146,Good Old Days (feat. Kesha),Macklemore,26529,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X,1/9/2018,ca
4284,147,It's A Vibe,2 Chainz,26506,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6,1/9/2018,ca
4285,148,Closer,The Chainsmokers,26427,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,1/9/2018,ca
4286,149,Happier,Ed Sheeran,26417,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,1/9/2018,ca
4287,150,iSpy (feat. Lil Yachty),KYLE,26138,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,1/9/2018,ca
4288,151,Thinking Out Loud,Ed Sheeran,26074,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,1/9/2018,ca
4289,152,Icon,Jaden Smith,26058,https://open.spotify.com/track/22nyEAEM29tcBRhukR089b,1/9/2018,ca
4290,153,Photograph,Ed Sheeran,26034,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,1/9/2018,ca
4291,154,The Night We Met,Lord Huron,25941,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,1/9/2018,ca
4292,155,Bounce Back,Big Sean,25919,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,1/9/2018,ca
4293,156,Tunnel Vision,Kodak Black,25910,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,1/9/2018,ca
4294,157,KOODA,6ix9ine,25882,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o,1/9/2018,ca
4295,158,'Till I Collapse,Eminem,25863,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,1/9/2018,ca
4296,159,Transportin',Kodak Black,25725,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn,1/9/2018,ca
4297,160,Lose Yourself - Soundtrack Version,Eminem,25420,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ,1/9/2018,ca
4298,161,T-Shirt,Migos,25388,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,1/9/2018,ca
4299,162,Believe,Eminem,25330,https://open.spotify.com/track/2XDhuJvvx2wcIROXbfTTYr,1/9/2018,ca
4300,163,Feels,Calvin Harris,25311,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,1/9/2018,ca
4301,164,Slide,Calvin Harris,25293,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,1/9/2018,ca
4302,165,Anyway,Tyron Hapi,25289,https://open.spotify.com/track/77ngtwBosDuAwiQu8afOOQ,1/9/2018,ca
4303,166,Modern Slavery,Huncho Jack,25286,https://open.spotify.com/track/7J6bnDDitOwfelaJNixHhL,1/9/2018,ca
4304,167,Praying,Kesha,25260,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA,1/9/2018,ca
4305,168,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,25224,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,1/9/2018,ca
4306,169,Eye 2 Eye,Huncho Jack,25160,https://open.spotify.com/track/4vwfOiyWxXeEdx4ejAJgdx,1/9/2018,ca
4307,170,Most Girls,Hailee Steinfeld,25111,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ,1/9/2018,ca
4308,171,Marry Me,Thomas Rhett,25018,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc,1/9/2018,ca
4309,172,Do Right,Glades,24951,https://open.spotify.com/track/45w70aQhNwke1yrQZO0ffm,1/9/2018,ca
4310,173,Not A Love Song,bülow,24929,https://open.spotify.com/track/45iMwUi9OBJlEIsTJ4AStR,1/9/2018,ca
4311,174,Corazon,Maluma,24833,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,1/9/2018,ca
4312,175,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,24707,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD,1/9/2018,ca
4313,176,No Romance,16yrold,24687,https://open.spotify.com/track/1EuVCg1G7fVjuhKurU7m2b,1/9/2018,ca
4314,177,Symphony (feat. Zara Larsson),Clean Bandit,24532,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,1/9/2018,ca
4315,178,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,24352,https://open.spotify.com/track/6GNifiuBPrKFpwNBYnooFm,1/9/2018,ca
4316,179,Darkside (with Ty Dolla $ign & Future feat. Kiiara),Ty Dolla $ign,24292,https://open.spotify.com/track/14EgW52HVqnLHd30bgbPxg,1/9/2018,ca
4317,180,Save That Shit,Lil Peep,23960,https://open.spotify.com/track/6sn8WaooLLVhQvU96wtEAm,1/9/2018,ca
4318,181,Castle on the Hill,Ed Sheeran,23414,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,1/9/2018,ca
4319,182,Fake Love,Drake,23371,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,1/9/2018,ca
4320,183,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,23209,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,1/9/2018,ca
4321,184,Canada Goose,Pressa,23153,https://open.spotify.com/track/0c473vwMZxxXcdhHay62PN,1/9/2018,ca
4322,185,Portland,Drake,23141,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,1/9/2018,ca
4323,186,Written in the Sand,Old Dominion,23075,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn,1/9/2018,ca
4324,187,This Is Me,Keala Settle,23041,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,1/9/2018,ca
4325,188,La Modelo,Ozuna,22949,https://open.spotify.com/track/2m2ZGfJcs3lHWNPzhWH3XH,1/9/2018,ca
4326,189,No Role Modelz,J. Cole,22921,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,1/9/2018,ca
4327,190,I Know You,Craig David,22794,https://open.spotify.com/track/34t13rSSZtr22CjcmroMmh,1/9/2018,ca
4328,191,Homemade Dynamite - REMIX,Lorde,22584,https://open.spotify.com/track/2rE9TX3VQ0WNt7kziFhKep,1/9/2018,ca
4329,192,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,22538,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN,1/9/2018,ca
4330,193,Gyalchester,Drake,22511,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi,1/9/2018,ca
4331,194,Paris,The Chainsmokers,22313,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,1/9/2018,ca
4332,195,X (feat. Future),21 Savage,22292,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,1/9/2018,ca
4333,196,Mi Gente (feat. Beyoncé),J Balvin,22274,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw,1/9/2018,ca
4334,197,Everybody Dies In Their Nightmares,XXXTENTACION,22216,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,1/9/2018,ca
4335,198,Pills & Automobiles,Chris Brown,22169,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5,1/9/2018,ca
4336,199,Sensualidad,Bad Bunny,22143,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,1/9/2018,ca
4337,200,No Promises (feat. Demi Lovato),Cheat Codes,22110,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,1/9/2018,ca
4338,1,Corazon,Maluma,110184,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,1/9/2018,pe
4339,2,Echame La Culpa,Luis Fonsi,99965,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,1/9/2018,pe
4340,3,Dejala Que Vuelva (feat. Manuel Turizo),Piso 21,90219,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l,1/9/2018,pe
4341,4,Criminal,Natti Natasha,85077,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,1/9/2018,pe
4342,5,Sensualidad,Bad Bunny,84977,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,1/9/2018,pe
4343,6,Se Preparó,Ozuna,64394,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,1/9/2018,pe
4344,7,Downtown,Anitta,62949,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,1/9/2018,pe
4345,8,Báilame - Remix,Nacho,60114,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr,1/9/2018,pe
4346,9,Robarte un Beso,Carlos Vives,59800,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k,1/9/2018,pe
4347,10,Suena El Dembow,Joey Montana,57896,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI,1/9/2018,pe
